"NOME_ALUNO","SEXO","IDADE (ao ingressar)","ESTADO_CIVIL (ao ingressar)","ETNIA","COD_CURSO","NOME_CURSO","ANO_INGRESSO","FORMA_INGRESSO","PERIODO_INGRESSO","ANO_EVASAO","PERIODO_EVASAO","Forna de Evasão","NUM_PERIODOS","NUM_MAX_PERIODOS","CH_TOTAL_CURSO","COTISTA","MUNICIPIO","ESTADO","PAIS","CRN","CRA","QTDE_TRANCAMENTOS"
"Aluno 2247","M","21.0","Solteiro(a)","Parda","11","Ciência da Computação","2019","Reopção de Curso","2º Semestre","2022","1º Semestre","Formado","10","15","3200","N","VITORIA","Espirito Santo","Brasil","15,0567","7.23","0"
"Aluno 2248","M","19.6","Solteiro(a)","Branca","11","Ciência da Computação","2022","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","Cariacica","","Brasil","3,8452","5.26","0"
"Aluno 2249","F","20.9","Solteiro(a)","Parda","11","Ciência da Computação","2017","SISU","1º Semestre","2020","1º Semestre","Desistência","9","13","3590","S","VILA VELHA","Espirito Santo","Brasil","3,6352","3.73","2"
"Aluno 2250","F","28.9","Uniao Estavel","Branca","11","Ciência da Computação","2020","Novo Curso","1º Semestre","0","","Sem evasão","9","13","3590","N","VITORIA","Espírito Santo","Brasil","4,5141","6.32","1"
"Aluno 2251","M","17.8","Solteiro(a)","Preta","11","Ciência da Computação","2022","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","Vila Velha","","Brasil","2,8546","3.69","0"
"Aluno 2252","M","21.0","Solteiro(a)","Parda","11","Ciência da Computação","2020","SISU","1º Semestre","0","","Sem evasão","9","13","3590","S","Serra","","Brasil","2,0406","2.4","0"
"Aluno 2253","M","18.6","Solteiro(a)","Parda","11","Ciência da Computação","2017","SISU","1º Semestre","0","","Sem evasão","9","13","3590","S","CARIACICA","Espirito Santo","Brasil","6,1357","8.89","2"
"Aluno 2254","M","18.4","Solteiro(a)","Branca","11","Ciência da Computação","2018","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","CARIACICA","","Brasil","4,7791","6.74","0"
"Aluno 2255","M","18.3","Solteiro(a)","Parda","11","Ciência da Computação","2020","SISU","1º Semestre","0","","Sem evasão","9","13","3590","S","Cariacica","","Brasil","5,612","8.06","2"
"Aluno 2256","F","18.5","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2020","2º Semestre","Formado","9","13","3590","N","SERRA","Espirito Santo","Brasil","15,5527","7.51","0"
"Aluno 2257","F","24.2","Casado(a)","Branca","11","Ciência da Computação","2016","Novo Curso","2º Semestre","2022","1º Semestre","Desistência","9","13","3590","N","SERRA","Espirito Santo","Brasil","5,1363","6.86","3"
"Aluno 2258","M","58.2","Divorciado(a)","Branca","11","Ciência da Computação","2015","Novo Curso","2º Semestre","2019","1º Semestre","Desligado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","3,1926","3.04","0"
"Aluno 2259","M","19.8","Solteiro(a)","Branca","11","Ciência da Computação","2018","SISU","1º Semestre","2022","1º Semestre","Formado","9","13","3590","N","VITORIA","Espírito Santo","Brasil","16,2682","9.1","0"
"Aluno 2260","M","17.9","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","SERRA","Espirito Santo","Brasil","3,1803","3.18","0"
"Aluno 2261","M","19.9","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","Vitória","Espírito Santo","Brasil","4,369","6.09","0"
"Aluno 2262","M","25.1","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2017","2º Semestre","Desistência","9","13","3590","S","FUNDAO","Espirito Santo","Brasil","3,5863","3.78","0"
"Aluno 2263","M","19.0","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2019","1º Semestre","Desistência","9","13","3590","S","VITORIA","Espírito Santo","Brasil","2,1002","1.13","0"
"Aluno 2264","M","17.8","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2017","1º Semestre","Desligado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","2525300","1.24","0"
"Aluno 2265","M","18.1","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","3,808","4.37","2"
"Aluno 2266","M","20.6","Solteiro(a)","Branca","11","Ciência da Computação","2018","Reopção de Curso","2º Semestre","0","","Sem evasão","9","13","3590","N","VILA VELHA","Espírito Santo","Brasil","5,9212","8.55","0"
"Aluno 2267","M","18.9","Casado(a)","Parda","11","Ciência da Computação","2017","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","VILA VELHA","Espirito Santo","Brasil","4,451","6.22","0"
"Aluno 2268","M","19.0","Solteiro(a)","Branca","11","Ciência da Computação","2020","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Serra","","Brasil","6,0095","8.69","0"
"Aluno 2269","M","17.7","Solteiro(a)","Não Declarada","11","Ciência da Computação","2017","SISU","1º Semestre","2021","2º Semestre","Formado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","15,9703","8.53","0"
"Aluno 2270","M","22.1","Solteiro(a)","Parda","11","Ciência da Computação","2014","Vestibular","1º Semestre","2020","2º Semestre","Formado","9","13","3590","S","SERRA","Espirito Santo","Brasil","14,7556","6.14","0"
"Aluno 2271","M","17.7","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2021","1º Semestre","Formado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","14,8581","6.35","0"
"Aluno 2272","M","17.8","Solteiro(a)","Parda","11","Ciência da Computação","2015","Vestibular","1º Semestre","2017","1º Semestre","Desligado","9","13","3590","S","VILA VELHA","Espirito Santo","Brasil","3087000","1.77","0"
"Aluno 2273","M","19.5","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2018","2º Semestre","Desistência","9","13","3590","N","VITORIA","Espirito Santo","Brasil","3,533","3.7","0"
"Aluno 2274","F","20.6","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Cariacica","","Brasil","6,3629","9.25","0"
"Aluno 2275","F","18.5","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2019","1º Semestre","Desligado","9","13","3590","S","MURIAE","","Brasil","1,4539","0","0"
"Aluno 2276","F","18.2","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","9","13","3590","N","Vitoria","","Brasil","1,9586","2.27","1"
"Aluno 2277","F","17.6","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","0","","Sem evasão","9","13","3590","N","VITORIA","Espírito Santo","Brasil","15,7004","8.2","1"
"Aluno 2278","M","18.9","Solteiro(a)","Branca","11","Ciência da Computação","2020","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Vargem Alta","","Brasil","6,1673","8.94","0"
"Aluno 2279","M","17.7","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","5,2584","7.12","1"
"Aluno 2280","M","17.6","Solteiro(a)","Branca","11","Ciência da Computação","2022","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Jaguare","","Brasil","6,3124","9.17","0"
"Aluno 2281","M","18.9","Solteiro(a)","Branca","11","Ciência da Computação","2017","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","VITORIA","Espirito Santo","Brasil","4,0471","5.58","0"
"Aluno 2282","M","20.1","Solteiro(a)","Parda","11","Ciência da Computação","2014","Vestibular","1º Semestre","2015","2º Semestre","Desligado","9","13","3590","S","VITORIA","Espirito Santo","Brasil","2,2785","1.15","0"
"Aluno 2283","M","17.8","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2022","1º Semestre","Formado","9","13","3590","N","VITORIA","Espírito Santo","Brasil","14,4573","6.23","0"
"Aluno 2284","F","17.8","Solteiro(a)","Branca","11","Ciência da Computação","2018","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","VITORIA","","Brasil","4,5393","6.36","0"
"Aluno 2285","M","19.0","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2020","1º Semestre","Formado","9","13","3590","S","VITORIA","EspÃ­rito Santo","Brasil","16,4352","8.71","0"
"Aluno 2286","M","20.5","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","0","","Sem evasão","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","5,1892","7.39","2"
"Aluno 2287","M","18.0","Solteiro(a)","Branca","11","Ciência da Computação","2022","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Vitoria","","Brasil","5,6246","8.08","0"
"Aluno 2288","M","18.0","Solteiro(a)","Branca","11","Ciência da Computação","2019","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","SERRA","Espírito Santo","Brasil","4,9053","6.94","2"
"Aluno 2289","M","19.2","Solteiro(a)","Parda","11","Ciência da Computação","2018","SISU","1º Semestre","0","","Sem evasão","9","13","3590","S","LINHARES","","Brasil","4,615","6.48","0"
"Aluno 2290","M","21.1","Solteiro(a)","Parda","11","Ciência da Computação","2014","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","SERRA","Espirito Santo","Brasil","2,9852","2.81","0"
"Aluno 2291","M","18.7","Solteiro(a)","Branca","11","Ciência da Computação","2017","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","VITORIA","Espirito Santo","Brasil","4,4952","6.29","2"
"Aluno 2292","M","18.2","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2020","2º Semestre","Formado","9","13","3590","N","GUARAPARI","Espírito Santo","Brasil","16,2743","8.75","0"
"Aluno 2293","M","17.8","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","0","","Sem evasão","9","13","3590","S","BOM JESUS DO NORTE","Espirito Santo","Brasil","15,1514","7.33","2"
"Aluno 2294","M","19.8","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","Vitoria","","Brasil","4,0408","5.57","0"
"Aluno 2295","M","17.9","Solteiro(a)","Branca","11","Ciência da Computação","2014","Vestibular","1º Semestre","2020","1º Semestre","Formado","9","13","3590","S","BAIXO GUANDU","Espirito Santo","Brasil","16,0705","8.05","0"
"Aluno 2296","M","18.1","Solteiro(a)","Não Declarada","11","Ciência da Computação","2016","Vestibular","1º Semestre","2021","1º Semestre","Formado","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","14,8145","6.27","0"
"Aluno 2297","M","16.8","Solteiro(a)","Parda","11","Ciência da Computação","2016","Vestibular","1º Semestre","2020","2º Semestre","Formado","9","13","3590","N","SERRA","Espírito Santo","Brasil","16,5245","9.18","0"
"Aluno 2298","M","18.5","Solteiro(a)","Parda","11","Ciência da Computação","2018","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","VITORIA","Espírito Santo","Brasil","2,7031","3.45","0"
"Aluno 2299","M","17.1","Solteiro(a)","Branca","11","Ciência da Computação","2014","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","4,1666","5.05","0"
"Aluno 2300","M","18.2","Solteiro(a)","Branca","11","Ciência da Computação","2017","SISU","1º Semestre","2021","2º Semestre","Formado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","16,3222","9.19","0"
"Aluno 2301","M","18.3","Solteiro(a)","Branca","11","Ciência da Computação","2019","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","NATAL","Rio Grande do Norte","Brasil","5,6562","8.13","0"
"Aluno 2302","F","18.1","Solteiro(a)","Parda","11","Ciência da Computação","2018","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","SERRA","Espírito Santo","Brasil","4,3753","6.1","0"
"Aluno 2303","M","23.7","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2019","2º Semestre","Formado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","15,4344","6.99","0"
"Aluno 2304","M","18.6","Solteiro(a)","Parda","11","Ciência da Computação","2019","SISU","1º Semestre","2019","2º Semestre","Desistência","9","13","3590","S","JOAO NEIVA","","Brasil","5","0.93","0"
"Aluno 2305","M","18.2","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Serra","","Brasil","2,0595","2.43","0"
"Aluno 2306","M","18.8","Solteiro(a)","Preta","11","Ciência da Computação","2016","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","S","VITORIA","Espirito Santo","Brasil","4,1613","5.04","0"
"Aluno 2307","M","41.8","Solteiro(a)","Branca","11","Ciência da Computação","2016","Novo Curso","2º Semestre","2019","1º Semestre","Desligado","9","13","3590","N","LINHARES","Espirito Santo","Brasil","1,4539","0","0"
"Aluno 2308","M","20.9","Solteiro(a)","Preta","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Vitoria","","Brasil","5,2713","7.52","0"
"Aluno 2309","F","18.7","Solteiro(a)","Parda","11","Ciência da Computação","2015","Vestibular","1º Semestre","2019","1º Semestre","Desligado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","3,0496","2.79","1"
"Aluno 2310","F","20.7","Solteiro(a)","Preta","11","Ciência da Computação","2020","SISU","1º Semestre","2020","2º Semestre","Desistência","9","13","3590","S","Cachoeiro de Itapemirim","","Brasil","5","0","1"
"Aluno 2311","F","18.4","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2018","1º Semestre","Reopção de Curso","9","13","3590","N","Vila Velha","Espirito Santo","Brasil","5,8238","7.55","1"
"Aluno 2312","M","18.9","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Cariacica","","Brasil","6,3881","9.29","0"
"Aluno 2313","M","18.3","Solteiro(a)","Parda","11","Ciência da Computação","2015","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","VITORIA","Espírito Santo","Brasil","3,9187","4.58","2"
"Aluno 2314","M","19.0","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","2021","1º Semestre","Desistência","9","13","3590","S","CARIACICA","Espírito Santo","Brasil","5","1.4","0"
"Aluno 2315","M","19.6","Solteiro(a)","Branca","11","Ciência da Computação","2019","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","VITORIA","","Brasil","3,7821","5.16","0"
"Aluno 2316","M","18.5","Solteiro(a)","Parda","11","Ciência da Computação","2015","Vestibular","1º Semestre","2015","2º Semestre","Desistência","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","1,7317","0.73","0"
"Aluno 2317","M","17.2","Solteiro(a)","Branca","11","Ciência da Computação","2020","SISU","1º Semestre","2022","1º Semestre","Reopção de Curso","9","13","3590","S","Serra","","Brasil","6,039","8.6","0"
"Aluno 2318","M","17.2","Solteiro(a)","Branca","11","Ciência da Computação","2020","Reopção de Curso","1º Semestre","0","","Sem evasão","10","15","3200","N","Serra","","Brasil","5,9528","8.6","0"
"Aluno 2319","M","23.4","Solteiro(a)","Branca","11","Ciência da Computação","2016","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","VILA VELHA","Espirito Santo","Brasil","2,6951","2.26","0"
"Aluno 2320","M","20.5","Solteiro(a)","Branca","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Serra","","Brasil","5,0126","7.11","0"
"Aluno 2321","M","18.4","Solteiro(a)","Branca","11","Ciência da Computação","2015","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","4,0875","4.9","0"
"Aluno 2322","M","18.7","Solteiro(a)","Branca","11","Ciência da Computação","2022","SISU","1º Semestre","0","","Sem evasão","10","15","3200","S","VILA VELHA","Espírito Santo","Brasil","4,1166","5.69","0"
"Aluno 2323","M","18.1","Solteiro(a)","Parda","11","Ciência da Computação","2017","SISU","1º Semestre","0","","Sem evasão","9","13","3590","S","VILA VELHA","Espirito Santo","Brasil","15,4038","7.73","0"
"Aluno 2324","M","20.6","Solteiro(a)","Branca","11","Ciência da Computação","2019","Reopção de Curso","2º Semestre","0","","Sem evasão","10","15","3200","N","VITORIA","Espírito Santo","Brasil","6,2746","9.11","0"
"Aluno 2325","M","17.9","Solteiro(a)","Parda","11","Ciência da Computação","2021","SISU","1º Semestre","0","","Sem evasão","10","15","3200","N","Serra","","Brasil","4,7349","6.67","0"
"Aluno 2326","M","21.7","Solteiro(a)","Branca","11","Ciência da Computação","2017","SISU","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","VITORIA","Espirito Santo","Brasil","2,558","2","1"
"Aluno 2327","M","19.1","Solteiro(a)","Branca","11","Ciência da Computação","2017","SISU","1º Semestre","0","","Sem evasão","9","13","3590","S","SAO MATEUS","Espírito Santo","Brasil","4,0408","5.57","0"
"Aluno 2328","M","19.2","Solteiro(a)","Parda","11","Ciência da Computação","2014","Vestibular","1º Semestre","2022","1º Semestre","Desligado","9","13","3590","N","CARIACICA","Espirito Santo","Brasil","2,8902","2.63","0"
